id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,5.324004470160261e-07,9.972671061641787e-09,4.507265034879118e-06,1.4464259980178215e-05,3.670772753137368e-07,1.0756243232666614e-06,3.5795012486907648e-06,2.8637194164574373e-09,1.2755938901960457e-10,1.2073589967352794e-07,1.6345397183404066e-07,8.057069624809026e-08,1.6927003636988388e-08,1.8271571634900665e-08,1.0188077011067026e-06,2.0005910461405266e-07,3.564335161160549e-08,1.3624509793744789e-07,0.002165626902453363,1.4046076333676602e-07,3.953344442311062e-07,5.587855173096546e-07,2.175552764067603e-07,2.1657054391526163e-07,0.00021709828326523932,3.344908660756286e-05,4.300846709605413e-06,6.992637842390913e-05,4.741580165020965e-05,1.3452436869860022e-08,2.4392349443342948e-05,2.3575907311253906e-07,6.781636366092443e-08,2.1164471772169457e-08,4.0075496977679765e-08,2.3195045862217098e-07,3.889209148182494e-06,5.59118206584075e-08,3.063262311206707e-08,1.6038920678953537e-07,1.8733176405825674e-06,5.09323719308993e-09,8.745388513420536e-07,0.9952150895943707,2.547645341126497e-07,1.8316063606564777e-08,1.960616594352514e-09,1.1279121875575234e-07,1.5788848143617055e-07,0.00026448457952152804,7.834176830412224e-08,6.661808790290718e-08,3.890816779581295e-06,6.863110578005681e-09,2.1204339704948717e-08,4.065931785135672e-09,2.3440675037195798e-08,7.315837784933245e-06,3.888421491373576e-06,8.176807006321324e-07,0.00018773676289285661,2.6148594531531834e-07,3.7934192037882835e-05,4.5992271575793795e-07,1.0286129525984248e-12,1.0889592979392627e-06,1.9452395705662964e-07,2.625825049542225e-06,7.204657678341795e-08,1.9206341304827328e-06,1.6703061237645118e-06,4.897388145602557e-06,1.7755364333706073e-07,0.0008887551966821163,9.176052006918792e-12,5.355041250480332e-07,3.5180676324314673e-06,0.00022962937810220544,3.292597498513472e-09,4.816539837634821e-05,1.2806925592912875e-08,1.4443571084965482e-06,4.848507488261556e-09,2.0694224153655603e-08,7.130955253633349e-09,7.445903996080161e-07,0.00036293091269302415,3.907275863523895e-06,2.537739516023259e-08,3.592774089387638e-06,1.7102990713618347e-07,8.563534337159104e-07,4.843173415514002e-06,6.79707631839606e-10,4.5509409410230676e-10,1.4086951490990663e-06,7.700393604775905e-05,1.3041288873652202e-05,2.653651391174096e-05
36,8.361997957642068e-19,1.6567715150876157e-18,4.212499443837923e-26,6.018471431452938e-25,2.9272505694303666e-15,9.130713660639265e-14,1.1062775063456002e-28,1.9236027287122926e-22,1.091199038494368e-20,3.660760239641943e-13,4.573111702998329e-12,4.168573738844457e-21,4.767431797128027e-20,1.6530771594551638e-12,5.688134518553613e-14,1.7711585175688177e-17,2.8993448009045797e-11,1.1508087396113533e-24,2.915326772427763e-17,8.033048636622198e-23,6.709284282604206e-13,1.3103807444078188e-12,2.1442301669528234e-16,6.296794895140825e-20,6.503350320324742e-23,6.610345695740689e-20,2.8457757872011855e-14,1.859567924922269e-22,2.533718840042823e-20,2.282726728021631e-21,7.385360566235161e-34,2.923667317180371e-15,3.126854270834226e-17,3.654622688124965e-12,6.570360896497752e-29,1.5223063348231719e-13,1.2504619426959556e-25,1.1183144916992713e-38,4.207408600969333e-21,5.9262826369498335e-24,1.1507116149936309e-38,2.9829637119302624e-16,2.6416408564404943e-22,1.6429930433904817e-28,5.989039812383229e-16,2.095169322024034e-29,1.6618976970744444e-06,1.7808049527594737e-32,1.5115768033765476e-21,4.566987486818596e-17,1.0898550673246548e-25,1.4820298418688424e-08,6.4045144873197595e-24,2.5556179986489455e-12,4.4311943194805233e-10,1.6382174319905654e-14,6.657200220415256e-08,2.9209143903783104e-32,1.4386044344126064e-36,8.652735426714334e-23,1.5516101037487086e-21,7.133194824279181e-19,2.148545112774613e-18,8.456290626908111e-22,9.60674565769801e-06,1.516758623311704e-16,1.8014509567379468e-14,8.088360429324155e-35,4.3202450329608126e-19,2.2242059965508256e-24,3.782521245275683e-20,1.7038625912886426e-22,2.65316371227101e-15,9.607345434250463e-30,0.99998856700203,5.879699261818951e-10,3.8274909104633907e-31,3.3483816038394486e-14,1.0648949577752875e-08,6.3326930745310775e-21,1.9983718039765964e-11,3.905039147467028e-34,5.551288576843407e-40,1.8012721313777823e-09,3.3564468628042066e-16,5.205837730333388e-28,3.446060546051811e-26,3.756806990510933e-34,6.941664797480978e-08,5.716035513866057e-31,2.1273635375304875e-28,1.364143896691404e-16,8.824219529472971e-20,4.757307616589094e-14,1.3284881970840695e-27,1.6984179448698832e-25,2.9492513335649754e-29,1.4009008005508655e-13,1.1003939384810368e-17
39,2.2494397389222247e-09,1.5263015543190149e-12,3.2169445530007555e-14,3.051384508653869e-11,1.2004850881939362e-11,5.966474949786225e-09,3.133327018689438e-17,4.559484668805278e-17,3.14284660084123e-15,1.2461088394441675e-08,9.804731355688764e-11,1.6377758702886938e-17,2.0834961421805825e-12,2.30205775829719e-14,3.935499871206755e-11,6.407884505244185e-14,4.4269093482744634e-08,2.0606057383061464e-17,1.6673408054786374e-12,9.245514634680543e-13,1.4821758920328905e-13,6.464937947380764e-09,5.245915568104305e-13,1.3085303949995745e-18,1.7146231799610541e-12,3.512304312067647e-15,5.682932173453697e-06,6.203122185322423e-09,1.6527667177096986e-16,8.939697252339574e-18,3.8121250397879646e-25,1.5360188839350613e-08,3.0362757721092005e-11,1.826420488562445e-11,9.36010672144261e-15,6.473861634580143e-12,7.7369574313412e-14,4.12252164745325e-21,1.9041589639279926e-08,2.9291876782556606e-13,9.206219523287573e-21,6.763223779931989e-09,2.4151669884058252e-11,2.1803049367787543e-13,1.033744772439814e-09,8.705217039570594e-18,8.658727845536467e-09,1.2236725880902663e-18,1.6904754179116635e-13,2.5570465603194295e-12,7.193640682925956e-13,4.100863956650812e-06,3.625273739110737e-17,2.0364969349335967e-11,7.66263155791749e-08,7.611510306100303e-12,2.0724234001724097e-07,7.343473266683691e-17,2.8403752054456195e-15,3.43219420183078e-11,1.265760312269645e-11,5.289590642944366e-10,3.8391638614616805e-13,7.583513826111734e-11,1.568929798909803e-08,1.0089172588064873e-10,6.721923618443598e-11,4.093617044388035e-19,5.5444282155967976e-08,1.8934374971191996e-13,2.693027786471072e-17,3.599620147862717e-14,3.2598075682855084e-09,8.65294129749717e-17,1.52278968353372e-09,0.9999893799442957,2.784084670429096e-11,3.249747668127191e-09,2.1785049129539452e-07,6.517751279564388e-14,4.662941315610216e-14,1.6442141555353363e-19,3.088901824232245e-19,9.848927869985202e-08,1.1680817632109265e-09,3.603875807658165e-14,8.660898845837656e-16,6.223818994687322e-18,4.3490919188974805e-09,9.706956805262315e-16,9.804611971686205e-13,9.099829595115513e-15,2.87042521534419e-14,9.80933203221246e-16,3.373790332920419e-14,6.040476491296615e-15,5.4139113997158736e-14,2.174644605069674e-08,4.632905969511867e-13
41,2.222459377952409e-08,2.1612591182450266e-09,3.417930684629681e-07,2.03726200876648e-07,2.15407086589338e-08,9.920292697289555e-08,1.0463571522964776e-09,2.1864692101152514e-08,3.207173971502292e-09,1.2031983688283673e-08,0.9996472216562876,1.428063479451321e-09,5.8876131085031225e-09,9.133241202609571e-08,2.2615551889833305e-08,1.593768329674611e-09,1.3276377017950266e-07,2.2827097026595362e-10,2.836025463788107e-07,1.5874053083598952e-09,6.347185581129206e-07,1.0428664744188092e-06,3.918953435418026e-07,5.557827672310808e-11,1.0802065121527472e-09,2.944173533511822e-10,1.2186380836147007e-07,1.7229645824701624e-10,3.739100713926739e-09,4.608108916006345e-12,1.7452406013239717e-09,0.0002484553386684924,8.37134798809218e-08,5.2951359715292994e-08,1.4947268840369557e-10,1.2890244004528218e-06,4.316369207845496e-10,1.5091572187770666e-16,5.3765482332825556e-11,8.889975508817983e-16,1.4717840545163847e-16,2.2866100760234972e-10,9.653860492632524e-08,5.285476959467098e-10,1.3236476032658054e-05,9.129070299703958e-10,4.63171577465699e-05,2.1392735950467207e-14,2.226956844989583e-10,2.3974675174205307e-05,1.6306466052708425e-11,4.9619165057119575e-09,5.634497917495202e-10,7.009219875946265e-08,8.120364576417394e-10,2.612675217210648e-07,9.157585798951368e-08,3.151406268711052e-13,1.1999060745229353e-12,1.2129150893664918e-11,3.6719717388500183e-09,2.5876163222340903e-08,9.200274973439009e-10,3.9693026218588584e-10,2.0411933227131587e-06,3.5441139715604506e-10,2.5215863407900607e-07,3.565466836760899e-11,2.0610876218613646e-07,1.253007570534486e-10,2.8107261245303553e-10,1.226471671401334e-09,2.2284919119001663e-09,1.455807325762348e-08,5.294846029900014e-08,2.313335922645143e-07,1.4985997474542938e-13,2.196889470368819e-09,8.710669683094854e-09,2.4241120702287024e-08,6.718407514812485e-09,3.5554644375389166e-10,4.645560299244457e-16,1.0716987857156691e-06,8.057483498380848e-08,6.515195087796938e-12,1.5837799321229973e-10,1.6365226721260411e-13,3.0729623366288407e-08,3.5270864479445387e-10,1.3287257853101206e-08,2.7735540042428707e-08,7.647294758846232e-06,1.968363683602034e-06,1.476078849374623e-06,3.1947871110580764e-11,4.387402203705892e-13,4.058071209402808e-08,1.3982928262580307e-07
44,4.905372456905279e-12,5.18177977492016e-11,2.402221273541466e-11,6.230163147762845e-08,3.931734817741341e-09,4.955799778145584e-11,1.4332245261813272e-09,4.867344228617172e-08,5.416616580261394e-10,5.713096192743615e-10,1.3590727001437212e-10,2.2455457797721078e-07,3.101298447921407e-09,5.187901987828964e-07,1.519782027626225e-09,1.6520104308987146e-10,1.3470409028566026e-12,6.917775966765681e-09,2.032900532954393e-09,8.846986318047112e-10,4.183012558585928e-09,6.382114400290858e-11,1.7701926596361224e-08,5.3778616200915495e-09,1.4676208065619113e-09,1.5446877085383065e-08,1.1587088325969635e-09,1.2321648356325752e-12,4.273126531362763e-06,2.0943821066556687e-11,2.7846638167270122e-08,4.205011243021476e-11,1.1374423816933018e-10,3.4099665931824046e-08,1.0754065410139646e-11,2.0867689783026467e-09,3.395224556584515e-10,1.3359544469118454e-14,6.96910922859303e-11,5.817177234648405e-10,7.6497762308915e-17,9.557314857067839e-14,4.975114443825206e-12,9.957082571764252e-10,1.0818594964486045e-11,1.076652227735443e-09,1.335242752493476e-07,1.6758762012356678e-11,7.511444908536019e-08,1.5426893005803606e-09,2.529321751540218e-09,5.113196869757004e-12,0.9998933380357874,9.776775861382236e-05,1.2823350001366407e-07,3.4894254364109514e-09,4.699835076838727e-11,8.265918504415166e-12,5.216206075759845e-13,3.539926690971733e-12,1.0021317526979374e-08,1.354056140270194e-10,3.3324501189228205e-08,1.7489912167323128e-10,1.3101953343422977e-11,6.642705629742712e-09,3.53938960996683e-08,1.1126116028626176e-09,1.5762870196701903e-10,9.965915622241535e-07,4.435934017882266e-09,1.8438273935872693e-10,1.8957882257446578e-12,1.1052955368062375e-09,1.8481796079214274e-12,2.279627948427154e-09,1.9964430808820277e-12,8.421114938370554e-12,4.578365894827751e-12,1.4995424324476535e-06,8.368795638428965e-09,1.0978467401004726e-08,6.799383806827501e-15,2.6573265894482572e-08,9.218942161343005e-11,5.202709471797205e-11,3.762513705726761e-07,1.491324253953299e-12,1.02984954726065e-11,1.5775543827775238e-11,2.6025770992827935e-11,1.1359862328294311e-09,8.318358454476819e-08,6.977619662652752e-08,1.5192010414236498e-10,1.6388351243329856e-12,4.27660839984053e-08,1.1544347974478995e-12,7.765607148722515e-08
46,8.778043082007026e-10,1.0385374736693586e-07,1.579151536803538e-09,1.1615458768153819e-07,2.7205619798426095e-07,2.832536618160068e-06,8.093660564471321e-11,2.979631617158649e-10,7.177283545114715e-11,6.103526703576952e-07,0.0005876004079954709,9.893153529746538e-10,4.157386545928681e-07,5.807693527774431e-07,9.423302657392867e-06,4.747337201531104e-08,8.224836550523143e-05,5.154801175518512e-11,0.0001140005611113479,1.6901291412722498e-09,5.107805050445215e-06,1.7329681050818708e-06,4.207920207151007e-06,2.4605613845043967e-09,1.7743903245436116e-09,9.064015167291278e-06,4.702936597771954e-07,8.996255362166865e-07,8.579699387819314e-08,4.129335469436765e-10,3.8146363978257086e-14,7.016993856883666e-06,2.4962165742277814e-07,9.765953138894551e-06,7.336708748643921e-13,5.371165102995916e-05,3.215450429155546e-09,1.2793855318209297e-18,7.577480099740468e-10,6.778664799950476e-11,2.982968402240193e-18,8.630965260236917e-06,5.305252838633847e-10,3.5350924768362707e-09,2.0632475047694756e-06,1.7363433673312288e-10,0.975840552971571,6.162792261730652e-15,3.2826527178156797e-10,1.769151632129879e-07,6.4225662147857704e-09,0.0036391283725024297,4.035323480933631e-08,0.0003608832145504991,5.095127280933756e-07,1.3528356236063207e-07,0.014930773136772608,9.373536747812888e-13,2.0646401025181398e-13,1.3607028721444984e-09,5.834706107973501e-05,9.722871999775648e-09,6.617472245363785e-05,3.359526269326347e-09,1.1683505763443443e-05,4.624249547641724e-05,0.000241094710531386,6.803075458934032e-15,1.109770854638157e-08,2.237887573244694e-09,2.820154039212284e-09,4.114709732675557e-08,3.395937974739085e-07,5.945167593292268e-12,0.001911021340065775,0.0017613954760360283,2.1299293772725456e-13,1.9166072216352404e-05,4.5384233956350486e-05,1.292282572814101e-07,1.8167143964865397e-05,2.077257696702817e-12,2.2796754412552957e-17,1.4795829794083231e-05,4.289446818150884e-08,1.3660700116399353e-11,1.0006645055987764e-06,1.9853184086901896e-12,7.459813973769676e-05,9.314926513964406e-13,3.342531412125574e-12,3.8664360787389264e-05,1.6865177370806504e-06,7.117249558041319e-06,5.0583641019233813e-11,1.9796904780495677e-10,9.420286447437154e-12,8.300169958141663e-06,1.0930485513427703e-06
47,1.4513015107972017e-07,6.085937765881159e-08,7.163325052244755e-06,2.5680862923961046e-07,1.0401978668479306e-08,1.331419569844241e-07,1.8353321774296707e-05,8.455800301837384e-09,6.787286967218525e-07,3.808972996693107e-09,2.0972204461258633e-09,7.113859936180161e-11,8.117709449252091e-09,1.7346655124362463e-09,3.1311800177121515e-10,1.4159844937663893e-07,4.4378709442356285e-11,4.425936414789156e-06,5.13190942622282e-10,2.051842548676707e-06,7.366291713273586e-07,3.0122265476196315e-12,4.34531996830337e-11,9.260658669886042e-10,1.6401277844379233e-09,6.523168875745089e-10,1.4418545080228452e-09,3.611428802188947e-08,1.4269011759301796e-11,2.094820265432619e-09,2.902420274834393e-09,5.765721965712814e-05,4.553140494558041e-06,1.85081080292994e-05,3.715182156169379e-08,1.6897004846237032e-10,3.755855666137948e-05,8.629878127252082e-07,3.5409696084229696e-09,5.137736106073911e-07,4.743855620370346e-05,2.294474262630774e-07,8.51721173372935e-09,2.4633116579503624e-07,4.058709087240226e-09,0.9995427187962479,1.4630719841357742e-10,3.2285163136215783e-07,3.7375214399952387e-11,1.4957559890560717e-09,2.992931173874977e-08,1.23646791025391e-07,6.148171643511802e-08,2.044123811339804e-11,1.78596236920914e-08,4.037697138573517e-08,2.2775646505103207e-14,2.078279712821814e-08,0.00013817337471790607,9.663238105756054e-07,1.512008430150977e-06,4.961370465582705e-09,6.582283912495871e-09,1.8122163521747913e-09,5.141742571399733e-14,1.725306839824276e-06,1.8256408463853772e-10,4.387991250863042e-09,7.418884707775426e-07,2.587005823528788e-05,2.2370255349799606e-10,3.5729664324555265e-09,1.6739935776305475e-09,1.6807199451103293e-10,1.0023120684338634e-13,9.500445210540211e-12,6.693136400367033e-08,1.0193754856426466e-09,3.314208829745634e-10,3.935918283610695e-05,4.380935707341738e-09,1.926406317359657e-07,2.1016263812321438e-05,3.0241780002092754e-09,2.280953478158698e-05,6.051920643681313e-07,1.256812718098746e-08,1.748385244871579e-07,1.667315153353691e-13,1.6882149443932123e-07,1.2861928053470996e-06,6.837607572898103e-10,2.8871947391391005e-09,3.2255313663765442e-12,9.164400908721315e-08,2.7353196608666025e-09,3.9331273947416905e-10,3.027695569372245e-11,4.683045159317462e-10
51,4.2014046939969077e-07,2.0183468344055602e-07,7.382755773740865e-05,5.328402050304008e-07,5.634656150649258e-07,4.160897913629744e-07,5.305609364381911e-06,4.17337410476653e-05,1.767964980136506e-08,1.630576520836816e-08,8.37297838800008e-06,4.916623133167319e-08,1.1608832509803953e-08,1.7669164254698394e-08,1.368901070765034e-09,7.522783350565452e-08,1.1134635891437033e-09,3.289572972010882e-08,7.353279221092084e-07,3.502958740226693e-07,3.943406246011908e-09,8.492674012060214e-08,6.614728703007756e-08,3.6560412262068235e-09,2.2712112508690226e-07,6.492784249626662e-08,1.3923543078029611e-06,2.4257810101020557e-08,6.22763441293682e-08,6.960301054757668e-10,0.0001968369537527377,6.677374800551156e-07,6.731590351037412e-06,2.4221415840226305e-08,4.39996894832821e-09,5.32950900163921e-07,2.710552561920718e-07,4.0972221868401243e-10,7.08495478450856e-09,4.9330030008435475e-11,1.1389358240142981e-08,5.12100283574099e-11,6.772660822755313e-06,1.3630457624901181e-06,2.859929168054806e-06,1.310397395854329e-07,6.766070816377456e-11,4.580852333282242e-09,1.2519655637575708e-08,8.016393274511863e-06,9.249782674523362e-08,4.5535663153705844e-11,1.7857556314780657e-09,6.699900056902505e-09,5.474847319739089e-09,2.6459827716958645e-08,1.2162432681549517e-09,5.51190420927694e-08,6.444244443967869e-07,3.404649463201372e-08,3.512490397086425e-07,1.9876364831203174e-06,2.4701318551329146e-08,5.957097981861506e-08,6.515652642898062e-10,8.958548812321544e-08,1.1536067077794766e-08,4.433615150123381e-06,7.740279837885976e-05,2.6795125096433544e-06,1.33614367886687e-06,2.120510104591983e-06,1.6414353079837352e-08,0.9994418742690425,2.1494023433646115e-13,7.038265546438933e-09,1.2688722781619472e-07,7.610199919423929e-09,4.4557383842380997e-10,2.9722805726550688e-06,2.8069589707238957e-09,7.797038799299739e-07,2.3723228087636386e-09,1.6906448011720908e-08,7.482827838227076e-09,2.7465711419427285e-06,6.071519445653712e-05,2.595618657734417e-07,1.6296953780440996e-09,2.5412144775344693e-07,3.527860782487444e-05,1.331631881351538e-08,3.0222855750781842e-06,1.222721002549874e-09,1.009236660507662e-07,1.953511819596113e-08,1.5725738114736668e-08,6.57670169067254e-09,1.5238749201496072e-06
52,8.183133210723843e-09,1.171230530124418e-07,6.723874031019725e-10,6.803299205094615e-10,6.876715048187376e-08,5.499928535587643e-09,4.140076132892267e-08,2.8904957405172235e-05,7.15398808883038e-08,3.4612103423718183e-06,1.1677676734247822e-06,5.608128369466837e-05,6.959232858539008e-09,0.9994033886489375,4.409826176789245e-06,7.928847311612964e-08,2.8444730555427284e-09,9.711128504593125e-06,2.662200275622235e-08,7.969643870835525e-07,1.7760972531844282e-06,1.2350631220762023e-10,8.977220049958002e-08,2.474392018369583e-10,2.2096499690239544e-09,1.2978997832265564e-09,1.1029717543405306e-06,3.683209701539954e-12,4.7503459699508266e-08,1.5395774337014552e-11,1.457207237769493e-09,1.2209642410550963e-09,4.671121151601908e-08,9.978962600439921e-06,1.6540781410692863e-12,2.4483000536571904e-07,6.781198655421371e-10,5.4216318913094174e-14,5.4941617287451e-10,7.770462257096577e-13,5.248319941636664e-16,3.2337355537673365e-08,3.786653150209319e-10,3.5178016756692824e-10,3.1744252199289816e-08,7.396835646312589e-09,1.2360494319922472e-06,3.683245602329885e-08,8.842900409322292e-06,3.6854352341966324e-06,2.1034693531518636e-10,1.2483126845603217e-11,0.00023682267255352955,5.705076063592164e-06,1.1841890778872901e-07,3.535107651549991e-07,3.9278902944610065e-10,4.3198360435881325e-11,7.593861205873035e-12,7.545178650278382e-10,3.729818959939958e-08,3.4005926302850796e-10,3.6930299930124613e-07,8.920803811933708e-09,5.625367790035987e-10,5.0625064883704946e-08,8.791462435602821e-08,1.943648922473061e-10,2.6900723647692386e-09,2.2055340274483086e-09,2.3142322141348888e-08,2.121347585397455e-08,5.2151258752995964e-11,3.796960902768614e-09,5.029319795816619e-08,3.9794193555188596e-08,5.124330204642683e-13,7.61169638896805e-10,4.875555123094184e-08,1.0736934380161776e-06,0.00016405053444925577,2.971034160964059e-10,1.8348359425395803e-14,3.221931839339454e-05,1.27565282036626e-08,2.678204602166151e-10,3.5645478099788465e-06,2.597063276735287e-12,1.1930134258519125e-08,6.078415081130844e-10,3.3758813887449484e-11,5.767939313965816e-07,7.669414996741653e-06,6.288716922546926e-07,1.7913533981535216e-09,2.0997668218269555e-08,2.382222598198244e-11,1.0373729484477178e-09,1.0898667665326388e-05
53,4.060374270448968e-07,4.708425720095642e-07,4.6400615338829014e-10,7.913059435560293e-09,2.8089423239240895e-07,7.207141374030287e-06,1.3424707943870117e-05,1.1116831253083039e-07,5.057554577088138e-08,3.886093319000313e-06,1.9461660189546157e-10,4.432975377668478e-05,1.5300370168327952e-10,3.2993136462408452e-09,1.5496649578562894e-08,8.806477717933437e-09,2.242162755405996e-07,5.558699853039107e-09,8.724419818751304e-06,7.415995341579479e-09,7.815836815654401e-08,9.581756569266925e-13,3.727409685722945e-10,5.170805413338989e-10,9.988569822113192e-08,1.2907650954975196e-08,2.2184991886032002e-08,5.191665731154818e-10,2.849851667283689e-08,4.757570597545328e-09,5.0449476549265904e-11,9.42347580040597e-11,2.1336691690989356e-09,2.709323222271726e-07,4.757466062825651e-13,1.3017383602323092e-06,3.1139607694007436e-08,4.1548751820053195e-11,3.235846482618782e-08,4.341251718683772e-10,5.595534564126298e-13,1.8256731979413563e-10,1.0959888139017845e-10,1.4912890124575674e-08,1.6774363712468696e-09,6.009319632235378e-10,5.965897412592318e-10,2.4282378211162217e-08,1.4575393697072098e-08,1.18928704614362e-06,9.32862848018544e-09,7.2220826114770424e-09,4.4714222944865675e-10,1.1235384512158936e-07,3.6276838973704586e-09,1.8363724382161466e-09,5.069129669974531e-09,4.416197142922494e-11,6.672280367644472e-11,6.032184623533236e-06,6.894622603395451e-07,1.1913116859937764e-07,4.632806860863539e-08,9.178670358242625e-07,1.3625866383809217e-13,9.436377537184139e-08,1.093666128167492e-09,7.622762968673493e-13,3.7063682352092863e-10,0.0004160515682549149,1.6317758338402546e-09,0.9986393256479936,1.0771921206931604e-09,5.491208049787205e-09,6.646683190392253e-11,1.8567568543014913e-10,2.3620137509451387e-08,3.5311090778018398e-09,1.4980604385936967e-07,4.7401254764505366e-08,0.0008521469076836206,2.6987878035912293e-12,1.7695886613321474e-09,5.876362020013125e-09,1.3079886716543568e-06,1.6833068463615534e-08,7.981854181088736e-08,5.358112941997595e-10,1.4608738793715157e-11,2.5348457372060347e-07,3.985535571047969e-08,3.3103200514061874e-09,1.772803041621095e-07,1.526036073507168e-08,8.476217144560441e-11,5.180512950976533e-10,6.764746610891071e-12,6.461410473538987e-11,1.4590304992996802e-09
